ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,mnt_sum,purchases_sum,Lat,Long,Per Capita Income,Currency Conv to USD
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,GER,65,8,52.520008,13.404954,"45,723.6",0.84623097
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,GER,61,7,52.520008,13.404954,"45,723.6",0.84623097
5967,1952,Graduation,Together,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,GER,70,9,52.520008,13.404954,"45,723.6",0.84623097
6292,1986,PhD,Married,82333.0,0,0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,GER,1822,18,52.520008,13.404954,"45,723.6",0.84623097
2836,1972,PhD,Married,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,GER,19,4,52.520008,13.404954,"45,723.6",0.84623097
6544,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER,976,27,52.520008,13.404954,"45,723.6",0.84623097
7152,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER,37,5,52.520008,13.404954,"45,723.6",0.84623097
3422,1975,Graduation,Married,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,GER,1376,10,52.520008,13.404954,"45,723.6",0.84623097
2115,1957,Graduation,Together,50116.0,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,GER,66,7,52.520008,13.404954,"45,723.6",0.84623097
11091,1953,Graduation,Together,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,GER,22,6,52.520008,13.404954,"45,723.6",0.84623097
5846,1977,Graduation,Divorced,40246.0,1,0,2012-12-19,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,0,GER,13,4,52.520008,13.404954,"45,723.6",0.84623097
11178,1972,Master,Single,42394.0,1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,GER,32,5,52.520008,13.404954,"45,723.6",0.84623097
8504,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,GER,1366,19,52.520008,13.404954,"45,723.6",0.84623097
1553,1946,Graduation,Together,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,GER,2283,23,52.520008,13.404954,"45,723.6",0.84623097
7247,1960,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,GER,606,22,52.520008,13.404954,"45,723.6",0.84623097
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,GER,34,7,52.520008,13.404954,"45,723.6",0.84623097
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,GER,449,14,52.520008,13.404954,"45,723.6",0.84623097
6856,1979,Graduation,Together,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,GER,65,9,52.520008,13.404954,"45,723.6",0.84623097
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,GER,60,5,52.520008,13.404954,"45,723.6",0.84623097
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,GER,194,10,52.520008,13.404954,"45,723.6",0.84623097
10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,GER,13,4,52.520008,13.404954,"45,723.6",0.84623097
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,GER,48,6,52.520008,13.404954,"45,723.6",0.84623097
9907,1969,Master,Together,66476.0,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,GER,1013,26,52.520008,13.404954,"45,723.6",0.84623097
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,GER,42,5,52.520008,13.404954,"45,723.6",0.84623097
5278,1964,Graduation,Married,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,GER,902,21,52.520008,13.404954,"45,723.6",0.84623097
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,GER,43,10,52.520008,13.404954,"45,723.6",0.84623097
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,GER,1131,23,52.520008,13.404954,"45,723.6",0.84623097
6488,1959,PhD,Married,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,GER,99,8,52.520008,13.404954,"45,723.6",0.84623097
4915,1956,2n Cycle,Married,53230.0,0,1,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,GER,732,23,52.520008,13.404954,"45,723.6",0.84623097
7094,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,GER,1064,24,52.520008,13.404954,"45,723.6",0.84623097
5798,1973,Master,Together,52221.8017202354,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,GER,985,15,52.520008,13.404954,"45,723.6",0.84623097
5346,1973,2n Cycle,Married,23559.0,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,GER,79,9,52.520008,13.404954,"45,723.6",0.84623097
3332,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,GER,165,12,52.520008,13.404954,"45,723.6",0.84623097
4682,1958,Graduation,Married,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,GER,310,13,52.520008,13.404954,"45,723.6",0.84623097
8132,1975,PhD,Married,60631.0,1,1,2013-04-05,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,GER,661,24,52.520008,13.404954,"45,723.6",0.84623097
2909,1974,PhD,Married,78128.0,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,GER,1264,20,52.520008,13.404954,"45,723.6",0.84623097
6974,1972,PhD,Together,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,GER,1497,22,52.520008,13.404954,"45,723.6",0.84623097
3104,1961,Graduation,Single,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,GER,2006,21,52.520008,13.404954,"45,723.6",0.84623097
221,1955,Graduation,Married,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,GER,242,12,52.520008,13.404954,"45,723.6",0.84623097
1357,1970,Graduation,Together,74854.0,1,2,2013-04-08,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,GER,1562,19,52.520008,13.404954,"45,723.6",0.84623097
20,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,GER,183,8,52.520008,13.404954,"45,723.6",0.84623097
4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,GER,833,19,52.520008,13.404954,"45,723.6",0.84623097
7938,1958,PhD,Together,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,GER,449,17,52.520008,13.404954,"45,723.6",0.84623097
1916,1954,Master,Married,45736.0,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,GER,437,19,52.520008,13.404954,"45,723.6",0.84623097
8588,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,GER,289,15,52.520008,13.404954,"45,723.6",0.84623097
6262,1962,Master,Single,72217.0,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,GER,1573,22,52.520008,13.404954,"45,723.6",0.84623097
8204,1971,2n Cycle,Married,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,GER,1319,18,52.520008,13.404954,"45,723.6",0.84623097
5221,1957,Graduation,Married,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,GER,879,26,52.520008,13.404954,"45,723.6",0.84623097
5268,1960,Graduation,Married,29440.0,1,1,2013-08-11,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,GER,56,7,52.520008,13.404954,"45,723.6",0.84623097
574,1964,Graduation,Married,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,GER,125,7,52.520008,13.404954,"45,723.6",0.84623097
2088,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,GER,1631,24,52.520008,13.404954,"45,723.6",0.84623097
9477,1954,PhD,Married,65324.0,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,IND,544,20,28.6448,77.216721,"1,900.7",73.494655
10530,1959,PhD,Widow,67786.0,0,0,2013-12-07,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,1,0,IND,1156,16,28.6448,77.216721,"1,900.7",73.494655
115,1966,Master,Single,43456.0,0,1,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,IND,393,17,28.6448,77.216721,"1,900.7",73.494655
10968,1969,Graduation,Single,57731.0,0,1,2012-11-23,0,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0,0,IND,704,26,28.6448,77.216721,"1,900.7",73.494655
5794,1974,PhD,Married,46374.0,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,1,0,IND,446,18,28.6448,77.216721,"1,900.7",73.494655
4877,1973,Master,Married,38576.0,0,1,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,IND,41,5,28.6448,77.216721,"1,900.7",73.494655
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,IND,1066,17,28.6448,77.216721,"1,900.7",73.494655
3887,1970,Graduation,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,1,0,IND,106,7,28.6448,77.216721,"1,900.7",73.494655
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,IND,148,8,28.6448,77.216721,"1,900.7",73.494655
8920,1967,Master,Single,59235.0,1,0,2013-01-12,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,IND,1128,28,28.6448,77.216721,"1,900.7",73.494655
6678,1989,Graduation,Together,31928.0,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,IND,72,9,28.6448,77.216721,"1,900.7",73.494655
830,1987,PhD,Single,74004.0,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,0,IND,1658,15,28.6448,77.216721,"1,900.7",73.494655
6365,1987,2n Cycle,Married,30390.0,0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,IND,80,6,28.6448,77.216721,"1,900.7",73.494655
1031,1989,2n Cycle,Married,85710.0,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,IND,1062,26,28.6448,77.216721,"1,900.7",73.494655
10659,1979,2n Cycle,Together,7500.0,1,0,2013-05-07,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,IND,53,11,28.6448,77.216721,"1,900.7",73.494655
10084,1972,Graduation,Married,24434.0,2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,IND,50,7,28.6448,77.216721,"1,900.7",73.494655
2632,1954,Graduation,Married,50501.0,1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,IND,500,20,28.6448,77.216721,"1,900.7",73.494655
3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,IND,89,11,28.6448,77.216721,"1,900.7",73.494655
9303,1976,Graduation,Married,5305.0,0,1,2013-07-30,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,IND,32,1,28.6448,77.216721,"1,900.7",73.494655
7366,1982,Master,Single,75777.0,0,0,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,IND,1438,21,28.6448,77.216721,"1,900.7",73.494655
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,IND,68,7,28.6448,77.216721,"1,900.7",73.494655
10795,1973,PhD,Married,37401.0,1,0,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,IND,48,7,28.6448,77.216721,"1,900.7",73.494655
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,IND,1581,24,28.6448,77.216721,"1,900.7",73.494655
1876,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,IND,85,6,28.6448,77.216721,"1,900.7",73.494655
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,IND,66,6,28.6448,77.216721,"1,900.7",73.494655
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,IND,93,8,28.6448,77.216721,"1,900.7",73.494655
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,IND,368,13,28.6448,77.216721,"1,900.7",73.494655
1092,1980,Graduation,Married,61014.0,0,1,2012-08-11,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,0,IND,1147,20,28.6448,77.216721,"1,900.7",73.494655
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,IND,1270,17,28.6448,77.216721,"1,900.7",73.494655
2408,1976,Graduation,Married,58597.0,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,IND,733,32,28.6448,77.216721,"1,900.7",73.494655
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,IND,1033,24,28.6448,77.216721,"1,900.7",73.494655
8643,1971,Graduation,Together,69930.0,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,IND,1662,22,28.6448,77.216721,"1,900.7",73.494655
6983,1950,Master,Divorced,38054.0,1,1,2014-05-01,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0,IND,45,7,28.6448,77.216721,"1,900.7",73.494655
4286,1970,PhD,Single,57642.0,0,1,2014-01-09,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,0,IND,679,22,28.6448,77.216721,"1,900.7",73.494655
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,IND,31,6,28.6448,77.216721,"1,900.7",73.494655
1839,1974,Graduation,Single,43322.0,0,0,2014-04-21,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0,IND,141,8,28.6448,77.216721,"1,900.7",73.494655
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,IND,1180,31,28.6448,77.216721,"1,900.7",73.494655
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,IND,421,18,28.6448,77.216721,"1,900.7",73.494655
10140,1983,PhD,Together,70123.0,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,IND,1727,17,28.6448,77.216721,"1,900.7",73.494655
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,IND,1345,19,28.6448,77.216721,"1,900.7",73.494655
6168,1963,Graduation,Divorced,45146.0,1,1,2013-07-15,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,IND,53,6,28.6448,77.216721,"1,900.7",73.494655
2036,1973,PhD,Together,57906.0,0,1,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,IND,401,17,28.6448,77.216721,"1,900.7",73.494655
10602,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,IND,156,9,28.6448,77.216721,"1,900.7",73.494655
607,1955,2n Cycle,Divorced,41769.0,0,1,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,IND,521,22,28.6448,77.216721,"1,900.7",73.494655
1448,1963,Master,Married,33562.0,1,2,2014-06-25,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,IND,51,9,28.6448,77.216721,"1,900.7",73.494655
7725,1965,2n Cycle,Married,76800.0,0,0,2014-03-08,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,IND,641,16,28.6448,77.216721,"1,900.7",73.494655
6050,1975,2n Cycle,Married,57036.0,0,1,2012-12-11,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,IND,1513,26,28.6448,77.216721,"1,900.7",73.494655
7631,1978,Master,Together,61346.0,1,0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,IND,989,23,28.6448,77.216721,"1,900.7",73.494655
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,IND,608,18,28.6448,77.216721,"1,900.7",73.494655
738,1981,2n Cycle,Single,42395.0,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,IND,182,12,28.6448,77.216721,"1,900.7",73.494655
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,IND,292,17,28.6448,77.216721,"1,900.7",73.494655
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,IND,315,16,28.6448,77.216721,"1,900.7",73.494655
4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,IND,1853,25,28.6448,77.216721,"1,900.7",73.494655
4201,1962,Graduation,Single,57967.0,0,1,2013-03-03,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0,IND,468,19,28.6448,77.216721,"1,900.7",73.494655
4838,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,IND,15,4,28.6448,77.216721,"1,900.7",73.494655
3463,1975,PhD,Married,69283.0,0,1,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,IND,904,27,28.6448,77.216721,"1,900.7",73.494655
10469,1981,Graduation,Together,88325.0,0,0,2014-02-05,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,0,IND,1623,18,28.6448,77.216721,"1,900.7",73.494655
3661,1995,2n Cycle,Single,80617.0,0,0,2012-10-12,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,0,IND,1435,19,28.6448,77.216721,"1,900.7",73.494655
7186,1966,PhD,Together,30843.0,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,IND,35,6,28.6448,77.216721,"1,900.7",73.494655
5848,1970,Graduation,Together,81205.0,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,1,0,IND,2009,19,28.6448,77.216721,"1,900.7",73.494655
10212,1986,Master,Together,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,IND,100,7,28.6448,77.216721,"1,900.7",73.494655
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,IND,978,25,28.6448,77.216721,"1,900.7",73.494655
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,IND,50,5,28.6448,77.216721,"1,900.7",73.494655
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,IND,1117,15,28.6448,77.216721,"1,900.7",73.494655
2217,1975,2n Cycle,Married,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,IND,23,4,28.6448,77.216721,"1,900.7",73.494655
3852,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,IND,964,27,28.6448,77.216721,"1,900.7",73.494655
3007,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,IND,40,6,28.6448,77.216721,"1,900.7",73.494655
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,IND,535,19,28.6448,77.216721,"1,900.7",73.494655
10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,IND,106,7,28.6448,77.216721,"1,900.7",73.494655
5636,1963,Graduation,Single,30983.0,0,0,2012-11-09,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,0,IND,167,8,28.6448,77.216721,"1,900.7",73.494655
8091,1956,Graduation,Married,63943.0,0,1,2012-09-02,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,IND,1106,17,28.6448,77.216721,"1,900.7",73.494655
8080,1986,Graduation,Single,26816.0,0,0,2012-08-17,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0,IND,22,4,28.6448,77.216721,"1,900.7",73.494655
3850,1963,Basic,Together,14918.0,0,1,2012-12-07,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0,IND,43,5,28.6448,77.216721,"1,900.7",73.494655
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,IND,80,5,28.6448,77.216721,"1,900.7",73.494655
8720,1978,2n Cycle,Together,52221.8017202354,0,0,2012-08-12,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,0,IND,1679,1,28.6448,77.216721,"1,900.7",73.494655
9589,1948,PhD,Widow,82032.0,0,0,2014-04-05,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,IND,1234,17,28.6448,77.216721,"1,900.7",73.494655
8687,1978,Graduation,Together,53172.0,0,1,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,IND,486,16,28.6448,77.216721,"1,900.7",73.494655
3623,1976,Graduation,Together,21675.0,1,0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,IND,45,10,28.6448,77.216721,"1,900.7",73.494655
4749,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,IND,586,22,28.6448,77.216721,"1,900.7",73.494655
11110,1973,Graduation,Single,3502.0,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,IND,5,0,28.6448,77.216721,"1,900.7",73.494655
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,IND,1835,28,28.6448,77.216721,"1,900.7",73.494655
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,IND,36,6,28.6448,77.216721,"1,900.7",73.494655
1079,1971,PhD,Married,71969.0,0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,IND,1086,19,28.6448,77.216721,"1,900.7",73.494655
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,IND,764,23,28.6448,77.216721,"1,900.7",73.494655
9353,1959,Graduation,Single,62450.0,0,1,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,IND,995,16,28.6448,77.216721,"1,900.7",73.494655
4120,1975,2n Cycle,Single,49514.0,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,IND,369,13,28.6448,77.216721,"1,900.7",73.494655
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,IND,290,14,28.6448,77.216721,"1,900.7",73.494655
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND,39,7,28.6448,77.216721,"1,900.7",73.494655
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IND,259,12,28.6448,77.216721,"1,900.7",73.494655
